%yyyy.yyyy ___up(m)
2008.3778 0.174505
2008.3806 0.176961
2008.3833 0.178570
2008.3860 0.184902
2008.3888 0.181464
2008.3915 0.181919
2008.3943 0.177511
2008.3970 0.175199
2008.3997 0.180306
2008.4025 0.179399
2008.4052 0.182636
2008.4079 0.188396
2008.4107 0.185993
2008.4134 0.186042
2008.4162 0.182316
2008.4189 0.176100
2008.4216 0.181102
2008.4244 0.180553
2008.4271 0.179479
2008.4298 0.181942
2008.4326 0.183122
2008.4353 0.184715
2008.4381 0.178689
2008.4408 0.177999
2008.4435 0.177212
2008.4463 0.184662
2008.4490 0.183554
2008.4517 0.179192
2008.4545 0.184246
2008.4572 0.193909
2008.4600 0.187093
2008.4627 0.184358
2008.4654 0.178013
2008.4682 0.183592
2008.4709 0.190154
2008.4736 0.186317
2008.4764 0.185309
2008.4791 0.184819
2008.4819 0.185483
2008.4846 0.176569
2008.4873 0.188247
2008.4901 0.184704
2008.4928 0.192761
2008.4956 0.196461
2008.4983 0.183623
2008.5010 0.192071
2008.5038 0.182486
2008.5065 0.186038
2008.5092 0.188476
2008.5120 0.183995
2008.5147 0.183654
2008.5175 0.184952
2008.5202 0.183837
2008.5229 0.184867
2008.5257 0.179220
2008.5284 0.184984
2008.5311 0.189697
2008.5339 0.194857
2008.5366 0.194865
2008.5394 0.187179
2008.5421 0.184036
2008.5448 0.188953
2008.5476 0.182663
2008.5503 0.186949
2008.5530 0.186711
2008.5558 0.185922
2008.5585 0.176804
2008.5613 0.180268
2008.5640 0.176869
2008.5667 0.193422
2008.5695 0.187006
2008.5722 0.191936
2008.5749 0.185688
2008.5777 0.185324
2008.5804 0.183301
2008.5832 0.183468
2008.5859 0.183015
2008.5886 0.189896
2008.5914 0.182297
2008.5941 0.184728
2008.5969 0.182327
2008.5996 0.182949
2008.6023 0.187923
2008.6051 0.188470
2008.6078 0.188899
2008.6105 0.181077
2008.6133 0.182680
2008.6160 0.180154
2008.6188 0.185111
2008.6215 0.182696
2008.6242 0.183263
2008.6270 0.188918
2008.6297 0.183281
2008.6324 0.181456
2008.6352 0.183117
2008.6379 0.182845
2008.6407 0.188394
2008.6434 0.180403
2008.6461 0.184219
2008.6489 0.177217
2008.6516 0.180073
2008.6543 0.178284
2008.6571 0.185202
2008.6598 0.185534
2008.6626 0.183599
2008.6653 0.185974
2008.6680 0.185545
2008.6708 0.184239
2008.6735 0.179198
2008.6762 0.180504
2008.6790 0.174333
2008.6817 0.176661
2008.6845 0.178865
2008.6872 0.176709
2008.6899 0.184363
2008.6927 0.179024
2008.6954 0.183943
2008.6982 0.178176
2008.7009 0.177952
2008.7036 0.179949
2008.7064 0.175575
2008.7091 0.175422
2008.7118 0.185269
2008.7146 0.179972
2008.7173 0.176294
2008.7201 0.175685
2008.7228 0.174712
2008.7255 0.173392
2008.7283 0.173459
2008.7310 0.175897
2008.7337 0.177782
2008.7365 0.176529
2008.7392 0.181759
2008.7420 0.182155
2008.7447 0.181988
2008.7474 0.178990
2008.7502 0.176996
2008.7529 0.174655
2008.7556 0.177249
2008.7584 0.177662
2008.7611 0.178034
2008.7639 0.178626
2008.7666 0.179002
2008.7693 0.177304
2008.7721 0.177247
2008.7748 0.181272
2008.7775 0.184811
2008.7803 0.179357
2008.7830 0.182607
2008.7858 0.184001
2008.7885 0.179871
2008.7912 0.176777
2008.7940 0.178044
2008.7967 0.179251
2008.7995 0.174059
2008.8022 0.166205
2008.8049 0.173123
2008.8077 0.174134
2008.8104 0.177544
2008.8131 0.177720
2008.8159 0.172945
2008.8186 0.174342
2008.8214 0.176605
2008.8241 0.180181
2008.8268 0.180290
2008.8296 0.170736
2008.8323 0.173737
2008.8350 0.173895
2008.8378 0.174479
2008.8405 0.175557
2008.8433 0.168992
2008.8460 0.175236
2008.8487 0.178403
2008.8542 0.172938
2008.8569 0.167889
2008.8597 0.167883
2008.8624 0.166954
2008.8652 0.169281
2008.8679 0.171096
2008.8706 0.167555
2008.8734 0.164055
2008.8761 0.168282
2008.8789 0.172631
2008.8816 0.169998
2008.8843 0.172238
2008.8871 0.174833
2008.8898 0.173148
2008.8925 0.176900
2008.8953 0.174203
2008.8980 0.170719
2008.9008 0.169124
2008.9035 0.174850
2008.9062 0.175710
2008.9090 0.183420
2008.9117 0.172643
2008.9144 0.166398
2008.9172 0.164254
2008.9199 0.162011
2008.9227 0.163159
2008.9254 0.162524
2008.9281 0.168535
2008.9309 0.172510
2008.9336 0.176959
2008.9363 0.178399
2008.9391 0.172810
2008.9418 0.174471
2008.9446 0.166163
2008.9473 0.174155
2008.9500 0.171742
2008.9528 0.175253
2008.9555 0.168521
2008.9582 0.171780
2008.9610 0.170611
2008.9637 0.167270
2008.9665 0.165100
2008.9692 0.164532
2008.9719 0.169098
2008.9747 0.171982
2008.9774 0.172780
2008.9802 0.162754
2008.9829 0.153828
2008.9856 0.153606
2008.9884 0.156515
2008.9911 0.164035
2008.9938 0.165230
2008.9966 0.158217
2008.9993 0.165316
2009.0021 0.169189
2009.0048 0.174603
2009.0075 0.173274
2009.0103 0.168654
2009.0130 0.164966
2009.0157 0.164694
2009.0185 0.166724
2009.0212 0.158623
2009.0240 0.166237
2009.0267 0.162045
2009.0294 0.163669
2009.0322 0.165547
2009.0349 0.166647
2009.0376 0.166322
2009.0404 0.170527
2009.0431 0.163388
2009.0459 0.167549
2009.0486 0.162505
2009.0513 0.162114
2009.0541 0.155082
2009.0568 0.150388
2009.0595 0.152926
2009.0623 0.156943
2009.0650 0.161430
2009.0678 0.168052
2009.0705 0.170653
2009.0732 0.169122
2009.0760 0.167768
2009.0787 0.165813
2009.0815 0.164337
2009.0842 0.164614
2009.0869 0.165004
2009.0897 0.169952
2009.0924 0.174308
2009.0951 0.172088
2009.0979 0.170662
2009.1006 0.172210
2009.1034 0.168698
2009.1061 0.170733
2009.1088 0.167385
2009.1116 0.169234
2009.1143 0.162722
2009.1170 0.165286
2009.1198 0.162695
2009.1225 0.161995
2009.1253 0.165531
2009.1280 0.162013
2009.1307 0.161049
2009.1335 0.164695
2009.1362 0.165416
2009.1389 0.161053
2009.1417 0.162310
2009.1444 0.160287
2009.1472 0.164459
2009.1499 0.160069
2009.1526 0.164345
2009.1554 0.164337
2009.1581 0.159529
2009.1608 0.160763
2009.1636 0.163148
2009.1663 0.164309
2009.1691 0.168792
2009.1718 0.171929
2009.1745 0.171590
2009.1773 0.170444
2009.1800 0.163408
2009.1828 0.158107
2009.1855 0.155800
2009.1882 0.158161
2009.1910 0.163928
2009.1937 0.174411
2009.1964 0.175562
2009.1992 0.179893
2009.2019 0.178635
2009.2047 0.168623
2009.2074 0.157482
2009.2101 0.161329
2009.2676 0.181586
2009.2704 0.177065
2009.2731 0.174444
2009.2758 0.179015
2009.2786 0.176252
2009.2841 0.172974
2009.2868 0.176577
2009.2895 0.175721
2009.2923 0.170322
2009.2950 0.170593
2009.2977 0.177930
2009.3005 0.182772
2009.3032 0.180711
2009.3060 0.173760
2009.3087 0.173981
2009.3114 0.166161
2009.3142 0.178179
2009.3169 0.171809
2009.3196 0.173071
2009.3224 0.172395
2009.3251 0.178111
2009.3279 0.174412
2009.3306 0.173045
2009.3333 0.176009
2009.3361 0.172190
2009.3388 0.177900
2009.3415 0.175025
2009.3443 0.171958
2009.3470 0.172497
2009.3498 0.174851
2009.3525 0.175581
2009.3552 0.175959
2009.3580 0.176348
2009.3607 0.171145
2009.3634 0.169404
2009.3662 0.170878
2009.3689 0.174253
2009.3717 0.180487
2009.3744 0.178513
2009.3771 0.174181
2009.3799 0.177023
2009.3826 0.182652
2009.3854 0.179697
2009.3881 0.170753
2009.3908 0.172578
2009.3936 0.172478
2009.3963 0.166858
2009.3990 0.170618
2009.4018 0.173875
2009.4045 0.170862
2009.4073 0.181377
2009.4100 0.177872
2009.4127 0.185805
2009.4155 0.180476
2009.4182 0.184832
2009.4237 0.183333
2009.4264 0.183976
2009.4292 0.178200
2009.4319 0.183663
2009.4346 0.181254
2009.4374 0.179129
2009.4401 0.180329
2009.4456 0.176254
2009.4483 0.172137
2009.4511 0.181725
2009.4538 0.176295
2009.4565 0.177029
2009.4593 0.176137
2009.4620 0.179549
2009.4648 0.181463
2009.4675 0.178530
2009.4702 0.185980
2009.4730 0.179099
2009.4757 0.185041
2009.4784 0.184194
2009.4812 0.178048
2009.4839 0.177843
2009.4867 0.185214
2009.4894 0.179527
2009.4921 0.180398
2009.4949 0.182225
2009.4976 0.184138
2009.5003 0.182346
2009.5031 0.187367
2009.5058 0.189469
2009.5086 0.190653
2009.5113 0.187555
2009.5140 0.184188
2009.5168 0.186599
2009.5195 0.181369
2009.5222 0.183278
2009.5250 0.187086
2009.5277 0.182196
2009.5305 0.184755
2009.5332 0.191768
2009.5359 0.187913
2009.5387 0.188562
2009.5414 0.198320
2009.5441 0.187290
2009.5469 0.187635
2009.5496 0.182583
2009.5524 0.191820
2009.5551 0.177070
2009.5578 0.184256
2009.5606 0.187793
2009.5633 0.173241
2009.5661 0.197748
2009.5688 0.187560
2009.5715 0.192023
2009.5743 0.190767
2009.5770 0.179688
2009.5797 0.184765
2009.5825 0.184128
2009.5852 0.185757
2009.5880 0.184494
2009.5907 0.185366
2009.5934 0.190867
2009.5962 0.181792
2009.5989 0.186524
2009.6016 0.184797
2009.6044 0.188586
2009.6071 0.189259
2009.6099 0.187075
2009.6126 0.176925
2009.6153 0.178500
2009.6181 0.175529
2009.6208 0.179797
2009.6235 0.176457
2009.6263 0.182062
2009.6290 0.179025
2009.6318 0.179055
2009.6345 0.180307
2009.6372 0.175116
2009.6400 0.180998
2009.6427 0.176270
2009.6454 0.178110
2009.6482 0.180060
2009.6509 0.178912
2009.6537 0.177029
2009.6564 0.185876
2009.6591 0.178491
2009.6619 0.182613
2009.6646 0.180058
2009.6674 0.171682
2009.6701 0.173047
2009.6728 0.177361
2009.6756 0.175728
2009.6783 0.174647
2009.6810 0.185393
2009.6838 0.176450
2009.6865 0.173415
2009.6893 0.177057
2009.6920 0.175837
2009.6947 0.172668
2009.6975 0.182862
2009.7002 0.175203
2009.7029 0.180561
2009.7057 0.176208
2009.7084 0.179099
2009.7112 0.177042
2009.7139 0.172472
2009.7166 0.177032
2009.7194 0.180849
2009.7221 0.178184
2009.7248 0.179306
2009.7276 0.179449
2009.7303 0.178101
2009.7331 0.178158
2009.7358 0.179219
2009.7385 0.174573
2009.7413 0.176789
2009.7440 0.177129
2009.7467 0.173192
2009.7495 0.173275
2009.7522 0.178382
2009.7550 0.171796
2009.7577 0.175797
2009.7604 0.173719
2009.7632 0.179289
2009.7659 0.179516
2009.7687 0.183048
2009.7714 0.179215
2009.7741 0.178536
2009.7769 0.171201
2009.7796 0.170783
2009.7823 0.166316
2009.7851 0.172300
2009.7878 0.177185
2009.7906 0.176055
2009.7933 0.175528
2009.7960 0.174775
2009.7988 0.180835
2009.8015 0.178426
2009.8042 0.177800
2009.8070 0.178587
2009.8097 0.174932
2009.8125 0.174318
2009.8152 0.173375
2009.8179 0.179078
2009.8207 0.171053
2009.8234 0.175952
2009.8261 0.173117
2009.8289 0.168473
2009.8316 0.172884
2009.8344 0.180147
2009.8371 0.174885
2009.8398 0.179805
2009.8426 0.182692
2009.8453 0.169857
2009.8480 0.158795
2009.8508 0.162087
2009.8535 0.152681
2009.8563 0.151168
2009.8590 0.156464
2009.8617 0.156596
2009.8645 0.161104
2009.8672 0.160635
2009.8700 0.153572
2009.8727 0.156602
2009.8754 0.161897
2009.8782 0.168645
2009.8809 0.166518
2009.8836 0.168418
2009.8864 0.168032
2009.8891 0.171437
2009.8919 0.178088
2009.8946 0.182442
2009.8973 0.176263
2009.9001 0.171434
2009.9028 0.175582
2009.9055 0.174968
2009.9083 0.173499
2009.9110 0.169787
2009.9138 0.171212
2009.9165 0.164860
2009.9192 0.164151
2009.9220 0.173936
2009.9247 0.178856
2009.9274 0.172676
2009.9302 0.163914
2009.9329 0.167669
2009.9357 0.162562
2009.9384 0.167719
2009.9411 0.169229
2009.9439 0.164872
2009.9466 0.165233
2009.9493 0.164208
2009.9521 0.163594
2009.9548 0.166596
2009.9576 0.167152
2009.9603 0.160447
2009.9630 0.166942
2009.9658 0.169726
2009.9685 0.173907
2009.9713 0.169673
2009.9740 0.159577
2009.9767 0.153406
2009.9795 0.158987
2009.9822 0.160252
2009.9849 0.166817
2009.9877 0.167448
2009.9904 0.163114
2009.9932 0.167033
2009.9959 0.172026
2009.9986 0.165198
2010.0014 0.159996
2010.0041 0.158988
2010.0068 0.158080
2010.0096 0.156734
2010.0123 0.161340
2010.0151 0.161331
2010.0178 0.145892
2010.0205 0.142039
2010.0233 0.140829
2010.0260 0.149200
2010.0287 0.158280
2010.0315 0.161464
2010.0342 0.160891
2010.0370 0.169691
2010.0397 0.161758
2010.0424 0.157026
2010.0452 0.153589
2010.0479 0.142726
2010.0507 0.136892
2010.0534 0.143000
2010.0561 0.151339
2010.0589 0.154270
2010.0616 0.154237
2010.0643 0.156162
2010.0671 0.150367
2010.0698 0.147921
2010.0726 0.150560
2010.0753 0.154087
2010.0780 0.152378
2010.0808 0.151618
2010.0835 0.148874
2010.0862 0.154014
2010.0890 0.153674
2010.0917 0.154948
2010.0945 0.156002
2010.0972 0.151716
2010.0999 0.147665
2010.1027 0.141186
2010.1054 0.146327
2010.1081 0.143114
2010.1109 0.138959
2010.1136 0.138673
2010.1164 0.145150
2010.1191 0.151384
2010.1218 0.152401
2010.1246 0.154007
2010.1273 0.161039
2010.1300 0.173579
2010.1328 0.172544
2010.1355 0.166052
2010.1383 0.169438
2010.1410 0.170689
2010.1437 0.168055
2010.1465 0.163415
2010.1492 0.167739
2010.1520 0.166877
2010.1547 0.167772
2010.1574 0.169123
2010.1602 0.169345
2010.1629 0.163978
2010.1656 0.160966
2010.1684 0.166758
2010.1711 0.169555
2010.1739 0.168772
2010.1766 0.164953
2010.1793 0.163069
2010.1821 0.163155
2010.1848 0.167326
2010.1875 0.165042
2010.1903 0.173036
2010.1930 0.170643
2010.1958 0.159393
2010.1985 0.167670
2010.2012 0.168277
2010.2040 0.174450
2010.2067 0.177789
2010.2094 0.160411
2010.2122 0.162741
2010.2149 0.155879
2010.2177 0.158519
2010.2204 0.163742
2010.2231 0.165259
2010.2259 0.171478
2010.2286 0.168990
2010.2313 0.171518
2010.2341 0.165257
2010.2368 0.160401
2010.2396 0.165955
2010.2423 0.161937
2010.2450 0.158587
2010.2478 0.161398
2010.2505 0.162276
2010.2533 0.160008
2010.2560 0.163657
2010.2615 0.162754
2010.2642 0.160699
2010.2669 0.158851
2010.2697 0.158934
2010.2724 0.166121
2010.2752 0.166980
2010.2779 0.166114
2010.2806 0.168887
2010.2834 0.173500
2010.2861 0.173213
2010.2888 0.167434
2010.2916 0.171671
2010.2943 0.163461
2010.2971 0.170513
2010.2998 0.172697
2010.3025 0.173311
2010.3053 0.171876
2010.3080 0.167949
2010.3107 0.169334
2010.3135 0.169469
2010.3162 0.168338
2010.3190 0.181464
2010.3217 0.173943
2010.3244 0.175324
2010.3272 0.172636
2010.3299 0.175764
2010.3326 0.170099
2010.3354 0.172462
2010.3381 0.173865
2010.3409 0.176271
2010.3436 0.175316
2010.3463 0.177339
2010.3491 0.179393
2010.3518 0.173297
2010.3546 0.169601
2010.3573 0.172214
2010.3600 0.169730
2010.3628 0.168480
2010.3655 0.165299
2010.3682 0.168647
2010.3710 0.167756
2010.3737 0.176279
2010.3765 0.172910
2010.3792 0.169315
2010.3819 0.172087
2010.3847 0.173571
2010.3874 0.178730
2010.3901 0.179947
2010.3929 0.177017
2010.3956 0.177069
2010.3984 0.181158
2010.4011 0.181284
2010.4038 0.179910
2010.4066 0.182715
2010.4093 0.179196
2010.4120 0.174212
2010.4148 0.175275
2010.4175 0.177611
2010.4203 0.173951
2010.4230 0.172986
2010.4257 0.179876
2010.4285 0.180660
2010.4312 0.180442
2010.4339 0.187392
2010.4367 0.177351
2010.4394 0.183389
2010.4422 0.193187
2010.4449 0.185583
2010.4476 0.185799
2010.4504 0.185290
2010.4531 0.190810
2010.4559 0.189807
2010.4586 0.188884
2010.4613 0.189541
2010.4641 0.186847
2010.4668 0.187754
2010.4695 0.187569
2010.4723 0.179024
2010.4750 0.178179
2010.4778 0.186845
2010.4805 0.181565
2010.4832 0.180783
2010.4860 0.179249
2010.4887 0.175689
2010.4914 0.179608
2010.4942 0.186067
2010.4969 0.186038
2010.4997 0.185196
2010.5024 0.177039
2010.5051 0.179022
2010.5079 0.189854
2010.5106 0.177835
2010.5133 0.182105
2010.5161 0.185973
2010.5188 0.176925
2010.5216 0.181179
2010.5243 0.176905
2010.5270 0.188277
2010.5298 0.178514
2010.5325 0.186833
2010.5352 0.186750
2010.5380 0.195743
2010.5407 0.180348
2010.5435 0.187552
2010.5462 0.184017
2010.5489 0.183731
2010.5517 0.178782
2010.5544 0.174815
2010.5572 0.177193
2010.5599 0.180793
2010.5626 0.180403
2010.5654 0.184596
2010.5681 0.175180
2010.5708 0.178787
2010.5736 0.172162
2010.5763 0.172623
2010.5791 0.180662
2010.5818 0.174318
2010.5845 0.173924
2010.5873 0.183585
2010.5900 0.187299
2010.5927 0.180815
2010.5955 0.178180
2010.5982 0.179350
2010.6010 0.181386
2010.6037 0.188008
2010.6064 0.179954
2010.6092 0.181380
2010.6119 0.183835
2010.6146 0.180547
2010.6174 0.187244
2010.6201 0.182197
2010.6229 0.177116
2010.6256 0.182248
2010.6283 0.178547
2010.6311 0.179560
2010.6338 0.187637
2010.6366 0.190900
2010.6393 0.196837
2010.6420 0.179997
2010.6448 0.178097
2010.6475 0.183375
2010.6502 0.178717
2010.6530 0.180127
2010.6557 0.181886
2010.6585 0.176328
2010.6612 0.179699
2010.6639 0.185809
2010.6667 0.182771
2010.6694 0.180712
2010.6721 0.178440
2010.6749 0.179631
2010.6776 0.178346
2010.6804 0.185353
2010.6831 0.187024
2010.6858 0.193166
2010.6886 0.180915
2010.6913 0.178699
2010.6940 0.181200
2010.6968 0.176276
2010.6995 0.175207
2010.7023 0.170737
2010.7050 0.179324
2010.7077 0.180277
2010.7105 0.182237
2010.7132 0.176216
2010.7159 0.172761
2010.7187 0.174167
2010.7214 0.177582
2010.7242 0.180362
2010.7269 0.179153
2010.7296 0.181543
2010.7324 0.176726
2010.7351 0.180080
2010.7379 0.177582
2010.7406 0.173827
2010.7433 0.178999
2010.7461 0.185499
2010.7488 0.184499
2010.7515 0.180596
2010.7543 0.178526
2010.7570 0.172753
2010.7598 0.175323
2010.7625 0.173013
2010.7652 0.173785
2010.7680 0.174563
2010.7707 0.182129
2010.7734 0.177410
2010.7762 0.176783
2010.7789 0.176605
2010.7817 0.178631
2010.7844 0.181635
2010.7871 0.179525
2010.7899 0.175510
2010.7926 0.176275
2010.7953 0.180098
2010.7981 0.175602
2010.8008 0.175123
2010.8036 0.177906
2010.8063 0.171778
2010.8090 0.178901
2010.8118 0.176802
2010.8145 0.181604
2010.8172 0.176941
2010.8200 0.178690
2010.8227 0.174465
2010.8255 0.179036
2010.8282 0.177945
2010.8309 0.178938
2010.8337 0.179696
2010.8364 0.176906
2010.8392 0.176619
2010.8419 0.172681
2010.8446 0.183784
2010.8474 0.184563
2010.8501 0.183094
2010.8528 0.183509
2010.8556 0.170825
2010.8583 0.176801
2010.8611 0.179659
2010.8638 0.184968
2010.8665 0.178875
2010.8693 0.183377
2010.8720 0.182196
2010.8747 0.178314
2010.8775 0.182153
2010.8802 0.179608
2010.8830 0.180271
2010.8857 0.185279
2010.8884 0.184988
2010.8912 0.176428
2010.8939 0.184025
2010.8966 0.177480
2010.8994 0.178730
2010.9021 0.184666
2010.9049 0.186780
2010.9076 0.186679
2010.9103 0.186850
2010.9131 0.178575
2010.9158 0.190137
2010.9185 0.185084
2010.9213 0.171751
2010.9240 0.165240
2010.9268 0.166924
2010.9295 0.176860
2010.9322 0.178491
2010.9350 0.175535
2010.9377 0.176462
2010.9405 0.178276
2010.9432 0.170948
2010.9459 0.168892
2010.9487 0.165815
2010.9514 0.171613
2010.9541 0.176469
2010.9569 0.177894
2010.9596 0.171082
2010.9624 0.175657
2010.9651 0.176857
2010.9678 0.167588
2010.9706 0.160805
2010.9733 0.164041
2010.9760 0.169209
2010.9788 0.163973
2010.9815 0.155844
2010.9843 0.157682
2010.9870 0.152643
2010.9897 0.147553
2010.9925 0.153220
2010.9952 0.152583
2010.9979 0.141548
2011.0007 0.137867
2011.0034 0.146640
2011.0062 0.137314
2011.0089 0.143929
2011.0116 0.144942
2011.0144 0.147684
2011.0171 0.144158
2011.0198 0.146081
2011.0226 0.151103
2011.0253 0.155191
2011.0281 0.154478
2011.0308 0.152467
2011.0335 0.153969
2011.0363 0.152701
2011.0390 0.148934
2011.0418 0.149722
2011.0445 0.153277
2011.0472 0.147943
2011.0500 0.148254
2011.0527 0.151723
2011.0554 0.148105
2011.0582 0.147094
2011.0609 0.144517
2011.0637 0.150816
2011.0664 0.145789
2011.0691 0.150527
2011.0719 0.149763
2011.0746 0.161528
2011.0773 0.164450
2011.0801 0.170203
2011.0828 0.167696
2011.0856 0.165463
2011.0883 0.168929
2011.0910 0.175315
2011.0938 0.172149
2011.0965 0.173418
2011.0992 0.174371
2011.1020 0.170323
2011.1047 0.175222
2011.1075 0.169005
2011.1102 0.167649
2011.1129 0.177688
2011.1157 0.173897
2011.1184 0.175974
2011.1211 0.172350
2011.1239 0.173000
2011.1266 0.172894
2011.1294 0.181542
2011.1321 0.174687
2011.1348 0.170052
2011.1376 0.167917
2011.1403 0.169351
2011.1431 0.162271
2011.1458 0.163482
2011.1485 0.157498
2011.1513 0.156932
2011.1540 0.160363
2011.1567 0.162079
2011.1595 0.160755
2011.1622 0.165386
2011.1650 0.169510
2011.1677 0.168241
2011.1704 0.170092
2011.1732 0.171893
2011.1759 0.165254
2011.1786 0.174746
2011.1814 0.172698
2011.1841 0.171626
2011.1869 0.176934
2011.1896 0.170611
2011.1923 0.166197
2011.1951 0.170695
2011.1978 0.178185
2011.2005 0.173003
2011.2033 0.168753
2011.2060 0.171393
2011.2088 0.164195
2011.2115 0.163953
2011.2142 0.170471
2011.2170 0.167201
2011.2197 0.171168
2011.2225 0.177794
2011.2252 0.179480
2011.2279 0.183555
2011.2307 0.177689
2011.2334 0.167929
2011.2361 0.168951
2011.2389 0.161296
2011.2416 0.163818
2011.2444 0.171623
2011.2471 0.178585
2011.2498 0.173141
2011.2526 0.160012
2011.2553 0.160362
2011.2580 0.161118
2011.2608 0.164650
2011.2635 0.174406
2011.2663 0.179432
2011.2690 0.182870
2011.2717 0.182763
2011.2745 0.182783
2011.2772 0.178773
2011.2799 0.180891
2011.2827 0.178934
2011.2854 0.180360
2011.2882 0.179668
2011.2909 0.172486
2011.2936 0.176987
2011.2964 0.180465
2011.2991 0.179302
2011.3018 0.178548
2011.3046 0.175403
2011.3073 0.173720
2011.3101 0.179478
2011.3128 0.180604
2011.3155 0.180557
2011.3183 0.174190
2011.3210 0.174515
2011.3238 0.177879
2011.3265 0.180071
2011.3292 0.174108
2011.3320 0.174946
2011.3347 0.180004
2011.3374 0.180932
2011.3402 0.183186
2011.3429 0.179030
2011.3457 0.178693
2011.3484 0.174994
2011.3511 0.177658
2011.3539 0.177038
2011.3566 0.184574
2011.3593 0.183240
2011.3621 0.179056
2011.3648 0.185991
2011.3676 0.179301
2011.3703 0.176923
2011.3730 0.178939
2011.3758 0.177651
2011.3785 0.180672
2011.3812 0.185498
2011.3840 0.180667
2011.3867 0.178339
2011.3895 0.182012
2011.3922 0.183370
2011.3949 0.188137
2011.3977 0.184316
2011.4004 0.181658
2011.4031 0.183987
2011.4059 0.179651
2011.4086 0.178626
2011.4114 0.191829
2011.4141 0.181669
2011.4168 0.183314
2011.4196 0.189268
2011.4223 0.190362
2011.4251 0.188376
2011.4278 0.183000
2011.4305 0.183389
2011.4333 0.185229
2011.4360 0.181341
2011.4387 0.193989
2011.4415 0.183058
2011.4442 0.188835
2011.4470 0.198219
2011.4497 0.182060
2011.4524 0.182835
2011.4552 0.182370
2011.4579 0.181345
2011.4606 0.184757
2011.4634 0.198218
2011.4661 0.185317
2011.4689 0.188350
2011.4716 0.182878
2011.4743 0.184818
2011.4771 0.185576
2011.4798 0.190673
2011.4825 0.187845
2011.4853 0.189880
2011.4880 0.182389
2011.4908 0.183579
2011.4935 0.188675
2011.4962 0.188787
2011.4990 0.186731
2011.5017 0.181195
2011.5044 0.182411
2011.5072 0.183287
2011.5099 0.176965
2011.5127 0.177632
2011.5154 0.184355
2011.5181 0.184599
2011.5209 0.176106
2011.5236 0.184391
2011.5264 0.189337
2011.5291 0.178397
2011.5318 0.183641
2011.5346 0.179876
2011.5373 0.186204
2011.5400 0.179739
2011.5428 0.183960
2011.5455 0.180188
2011.5483 0.184699
2011.5510 0.189549
2011.5537 0.183033
2011.5565 0.192288
2011.5592 0.187443
2011.5619 0.182711
2011.5647 0.181834
2011.5674 0.173451
2011.5702 0.189490
2011.5729 0.184930
2011.5756 0.192192
2011.5784 0.187530
2011.5811 0.194919
2011.5838 0.181695
2011.5866 0.184576
2011.5893 0.190830
2011.5921 0.184858
2011.5948 0.183352
2011.5975 0.187051
2011.6003 0.184757
2011.6030 0.176200
2011.6057 0.178333
2011.6085 0.187215
2011.6112 0.187498
2011.6140 0.186633
2011.6167 0.180624
2011.6194 0.181702
2011.6222 0.194324
2011.6249 0.187217
2011.6277 0.183389
2011.6304 0.184257
2011.6331 0.181849
2011.6359 0.185709
2011.6386 0.179446
2011.6413 0.188598
2011.6441 0.183856
2011.6468 0.187724
2011.6496 0.183581
2011.6523 0.180417
2011.6550 0.178771
2011.6578 0.182983
2011.6605 0.182990
2011.6632 0.186947
2011.6660 0.184960
2011.6687 0.180682
2011.6715 0.180741
2011.6742 0.173992
2011.6769 0.177084
2011.6797 0.177811
2011.6824 0.181988
2011.6851 0.185294
2011.6879 0.189329
2011.6906 0.182246
2011.6934 0.177208
2011.6961 0.180087
2011.6988 0.181885
2011.7016 0.177921
2011.7043 0.183308
2011.7070 0.183304
2011.7098 0.185975
2011.7125 0.185986
2011.7153 0.181034
2011.7180 0.186146
2011.7207 0.184606
2011.7235 0.186975
2011.7262 0.186607
2011.7290 0.181832
2011.7317 0.180610
2011.7344 0.176868
2011.7372 0.178096
2011.7399 0.184541
2011.7426 0.177655
2011.7454 0.180615
2011.7481 0.180550
2011.7509 0.188056
2011.7536 0.184535
2011.7563 0.190566
2011.7591 0.192405
2011.7618 0.188611
2011.7645 0.187544
2011.7673 0.178968
2011.7700 0.172969
2011.7728 0.174633
2011.7755 0.178373
2011.7782 0.175189
2011.7810 0.179208
2011.7837 0.179139
2011.7864 0.181825
2011.7892 0.182962
2011.7919 0.183839
2011.7947 0.180270
2011.7974 0.179504
2011.8001 0.173058
2011.8029 0.176762
2011.8056 0.176006
2011.8084 0.178452
2011.8111 0.182256
2011.8138 0.179952
2011.8166 0.176113
2011.8193 0.184500
2011.8220 0.179804
2011.8248 0.177564
2011.8275 0.179534
2011.8303 0.180671
2011.8330 0.182317
2011.8357 0.177776
2011.8385 0.178047
2011.8412 0.184343
2011.8439 0.181836
2011.8467 0.181916
2011.8494 0.173788
2011.8522 0.163420
2011.8549 0.167184
2011.8576 0.169046
2011.8604 0.170052
2011.8631 0.176350
2011.8658 0.179585
2011.8686 0.172497
2011.8713 0.161251
2011.8741 0.161353
2011.8768 0.169188
2011.8795 0.169671
2011.8823 0.178418
2011.8850 0.166562
2011.8877 0.179771
2011.8905 0.171159
2011.8932 0.165165
2011.8960 0.171620
2011.8987 0.171419
2011.9014 0.171206
2011.9042 0.173469
2011.9069 0.164762
2011.9097 0.163522
2011.9124 0.166474
2011.9151 0.169129
2011.9179 0.167839
2011.9206 0.170517
2011.9233 0.169742
