%yyyy.yyyy ___up(m)
2013.4976 0.859865
2013.5003 0.869350
2013.5031 0.861358
2013.5058 0.867684
2013.5086 0.865384
2013.5113 0.872447
2013.5140 0.856959
2013.5168 0.861373
2013.5195 0.864816
2013.5222 0.867031
2013.5250 0.869658
2013.5277 0.860283
2013.5305 0.868236
2013.5332 0.867953
2013.5359 0.858819
2013.5414 0.864925
2013.5441 0.869534
2013.5469 0.861466
2013.5496 0.855675
2013.5524 0.865914
2013.5551 0.871363
2013.5578 0.869707
2013.5606 0.870118
2013.5633 0.866808
2013.5661 0.864895
2013.5688 0.882310
2013.5715 0.858329
2013.5743 0.872212
2013.5770 0.874239
2013.5797 0.886105
2013.5825 0.862807
2013.5852 0.874357
2013.5880 0.870666
2013.5907 0.875544
2013.5934 0.883314
2013.5962 0.889580
2013.5989 0.881728
2013.6016 0.886211
2013.6044 0.874269
2013.6071 0.879470
2013.6099 0.888701
2013.6126 0.878018
2013.6153 0.875801
2013.6181 0.875906
2013.6208 0.874167
2013.6235 0.876513
2013.6263 0.882750
2013.6290 0.879349
2013.6318 0.878334
2013.6345 0.888527
2013.6372 0.886874
2013.6400 0.890356
2013.6427 0.886684
2013.6454 0.880256
2013.6482 0.877549
2013.6509 0.871912
2013.6537 0.887518
2013.6564 0.882656
2013.6591 0.889271
2013.6619 0.891219
2013.6646 0.888593
2013.6674 0.885631
2013.6701 0.886872
2013.6728 0.889475
2013.6756 0.878161
2013.6783 0.893239
2013.6810 0.882333
2013.6838 0.875490
2013.6865 0.889319
2013.6893 0.887176
2013.6920 0.879307
2013.6947 0.891777
2013.6975 0.892663
2013.7002 0.896042
2013.7029 0.896757
2013.7057 0.891701
2013.7084 0.892907
2013.7112 0.896913
2013.7139 0.895115
2013.7166 0.892259
2013.7194 0.886069
2013.7221 0.896713
2013.7248 0.895752
2013.7276 0.884512
2013.7303 0.902739
2013.7331 0.899930
2013.7358 0.892435
2013.7385 0.913112
2013.7413 0.895254
2013.7440 0.902939
2013.7467 0.900588
2013.7495 0.905358
2013.7522 0.896135
2013.7550 0.906459
2013.7577 0.904681
2013.7604 0.904131
2013.7632 0.911864
2013.7659 0.897885
2013.7687 0.905811
2013.7714 0.901260
2013.7741 0.909963
2013.7769 0.916659
2013.7796 0.901580
2013.7823 0.911873
2013.7851 0.908810
2013.7878 0.908416
2013.7906 0.921329
2013.7933 0.903016
2013.7960 0.912631
2013.7988 0.907235
2013.8015 0.907025
2013.8042 0.919280
2013.8070 0.914638
2013.8097 0.903100
2013.8125 0.942885
2013.8152 0.917973
2013.8179 0.919813
2013.8207 0.911391
2013.8234 0.901797
2013.8261 0.917896
2013.8289 0.921116
2013.8316 0.918016
2013.8344 0.919570
2013.8371 0.911724
2013.8398 0.919493
2013.8426 0.923680
2013.8453 0.908544
2013.8480 0.909320
2013.8508 0.918337
2013.8535 0.919090
2013.8563 0.921403
2013.8590 0.916115
2013.8617 0.930289
2013.8645 0.919910
2013.8672 0.915392
2013.8700 0.923324
2013.8727 0.908272
2013.8754 0.919946
2013.8782 0.926616
2013.8809 0.906597
2013.8836 0.925093
2013.8864 0.916821
2013.8891 0.915768
2013.8919 0.924063
2013.8946 0.920685
2013.8973 0.931226
2013.9001 0.929224
2013.9028 0.929902
2013.9083 0.918805
2013.9110 0.912841
2013.9138 0.909430
2013.9165 0.908849
2013.9192 0.920116
2013.9220 0.911710
2013.9247 0.911398
2013.9274 0.913989
2013.9302 0.907781
2013.9329 0.932950
2013.9357 0.925151
2013.9384 0.909066
2013.9411 0.923178
2013.9439 0.911232
2013.9466 0.917427
2013.9493 0.918795
2013.9521 0.907180
2013.9548 0.897160
2013.9576 0.919223
2013.9603 0.918338
2013.9630 0.895922
2013.9658 0.908021
2013.9685 0.912669
2013.9713 0.898826
2013.9740 0.899809
2013.9767 0.905506
2013.9795 0.911329
2013.9822 0.905219
2013.9849 0.904142
2013.9877 0.902426
2013.9904 0.902208
2013.9932 0.910056
2013.9959 0.898525
2013.9986 0.907092
2014.0014 0.901929
2014.0041 0.918506
2014.0068 0.908032
2014.0096 0.901485
2014.0123 0.909832
2014.0151 0.902082
2014.0178 0.904689
2014.0205 0.907190
2014.0233 0.899784
2014.0260 0.898110
2014.0287 0.891826
2014.0315 0.897904
2014.0342 0.898064
2014.0370 0.897003
2014.0397 0.897292
2014.0424 0.898359
2014.0452 0.899705
2014.0479 0.906725
2014.0507 0.896914
2014.0534 0.904083
2014.0561 0.898882
2014.0589 0.899680
2014.0616 0.903866
2014.0643 0.896539
2014.0671 0.899722
2014.0698 0.905867
2014.0726 0.897062
2014.0753 0.890049
2014.0780 0.894669
2014.0808 0.894621
2014.0835 0.894861
2014.0862 0.889204
2014.0890 0.897639
2014.0917 0.895791
2014.0945 0.902937
2014.0972 0.888314
2014.0999 0.892182
2014.1027 0.889561
2014.1054 0.893115
2014.1081 0.889575
2014.1109 0.880394
2014.1136 0.883237
2014.1164 0.885602
2014.1191 0.887498
2014.1218 0.890427
2014.1246 0.884771
2014.1273 0.881652
2014.1300 0.878650
2014.1328 0.898449
2014.1355 0.885964
2014.1383 0.890333
2014.1410 0.890839
2014.1437 0.884927
2014.1465 0.889016
2014.1492 0.882809
2014.1520 0.889235
2014.1547 0.887885
2014.1574 0.884474
2014.1602 0.876747
2014.1629 0.881697
2014.1656 0.879631
2014.1684 0.876841
2014.1711 0.884967
2014.1739 0.875434
2014.1766 0.879892
2014.1793 0.891686
2014.1821 0.883648
2014.1848 0.883373
2014.1875 0.872717
2014.1903 0.871096
2014.1930 0.881453
2014.1958 0.878466
2014.1985 0.883446
2014.2012 0.861257
2014.2040 0.876941
2014.2067 0.862106
2014.2094 0.874092
2014.2122 0.883558
2014.2149 0.880469
2014.2177 0.878182
2014.2204 0.869858
2014.2231 0.879746
2014.2259 0.892155
2014.2286 0.869505
2014.2313 0.876581
2014.2341 0.865782
2014.2368 0.874279
2014.2396 0.878659
2014.2423 0.871270
2014.2450 0.886403
2014.2478 0.872695
2014.2505 0.875013
2014.2533 0.870306
2014.2560 0.882223
2014.2587 0.889028
2014.2615 0.873093
2014.2642 0.870025
2014.2669 0.858791
2014.2697 0.863012
2014.2724 0.868132
2014.2752 0.870965
2014.2779 0.866227
2014.2806 0.875893
2014.2834 0.867955
2014.2861 0.868399
2014.2888 0.864306
2014.2916 0.875423
2014.2943 0.866208
2014.2971 0.860307
2014.2998 0.872357
2014.3025 0.868129
2014.3053 0.863234
2014.3080 0.867166
2014.3107 0.873898
2014.3135 0.865690
2014.3162 0.872012
2014.3190 0.869122
2014.3217 0.865455
2014.3244 0.876280
2014.3272 0.875719
2014.3299 0.874273
2014.3326 0.865046
2014.3354 0.860425
2014.3381 0.857602
2014.3409 0.860237
2014.3929 0.858954
2014.3956 0.860664
2014.3984 0.858900
2014.4011 0.856241
2014.4038 0.859068
2014.4066 0.855571
2014.4093 0.851694
2014.4120 0.854515
2014.4148 0.860601
2014.4175 0.843336
2014.4203 0.854263
2014.4230 0.858061
2014.4257 0.843592
2014.4285 0.849602
2014.4312 0.847696
2014.4339 0.840515
2014.4367 0.852061
2014.4394 0.857732
2014.4422 0.852444
2014.4449 0.844090
2014.4476 0.845399
2014.4504 0.842600
2014.4531 0.846180
2014.4559 0.836909
2014.4586 0.848259
2014.4613 0.846493
2014.4641 0.837481
2014.4668 0.852354
2014.4695 0.855195
2014.4723 0.858046
2014.4750 0.856747
2014.4778 0.860810
2014.4805 0.843284
2014.4832 0.841143
2014.4860 0.843426
2014.4887 0.852894
2014.4914 0.837435
2014.4942 0.850616
2014.4969 0.847882
2014.4997 0.843723
2014.5024 0.846130
2014.5051 0.860100
2014.5079 0.850034
2014.5106 0.845970
2014.5133 0.850415
2014.5161 0.838783
2014.5188 0.842667
2014.5216 0.857378
2014.5243 0.854833
2014.5270 0.851813
2014.5325 0.843580
2014.5352 0.858338
2014.5380 0.862590
2014.5407 0.864267
2014.5435 0.862551
2014.5462 0.847182
2014.5489 0.851676
2014.5517 0.847059
2014.5544 0.856693
2014.5572 0.856875
2014.5599 0.862884
2014.5626 0.850984
2014.5654 0.857574
2014.5681 0.856104
2014.5708 0.854651
2014.5736 0.861064
2014.5763 0.835139
2014.5791 0.860889
2014.5818 0.843326
2014.5845 0.862229
2014.5873 0.851881
2014.5900 0.864233
2014.5927 0.850275
2014.5955 0.866788
2014.5982 0.848265
2014.6010 0.864287
2014.6037 0.867732
2014.6064 0.847807
2014.6092 0.860298
2014.6119 0.854550
2014.6146 0.857175
2014.6174 0.865050
2014.6201 0.866679
2014.6229 0.847768
2014.6256 0.858449
2014.6283 0.868948
2014.6311 0.859583
2014.6338 0.882762
2014.6366 0.886246
2014.6393 0.875045
2014.6420 0.877794
2014.6448 0.867245
2014.6475 0.873017
2014.6502 0.870654
2014.6530 0.869242
2014.6557 0.903276
2014.6585 0.888588
2014.6612 0.880723
2014.6639 0.871692
2014.6667 0.887774
2014.6694 0.882433
2014.6721 0.877140
2014.6749 0.885936
2014.6776 0.904798
2014.6804 0.879535
2014.6831 0.900808
2014.6858 0.894825
2014.6886 0.894632
2014.6913 0.892024
2014.6940 0.901058
2014.6968 0.878951
2014.6995 0.889446
2014.7023 0.890097
2014.7050 0.899846
2014.7077 0.902542
2014.7105 0.899218
2014.7132 0.900742
2014.7159 0.911466
2014.7187 0.905961
2014.7214 0.915148
2014.7242 0.914546
2014.7269 0.913715
2014.7296 0.912324
2014.7324 0.911275
2014.7351 0.900069
2014.7379 0.908438
2014.7406 0.915127
2014.7433 0.910510
2014.7461 0.911111
2014.7488 0.895870
2014.7515 0.926893
2014.7543 0.908743
2014.7570 0.908585
2014.7598 0.919432
2014.7625 0.902374
2014.7652 0.912982
2014.7680 0.912868
2014.7707 0.910560
2014.7734 0.916628
2014.7762 0.912654
2014.7789 0.919603
2014.7817 0.915713
2014.7844 0.916188
2014.7871 0.926343
2014.7899 0.920251
2014.7926 0.922828
2014.7953 0.917583
2014.7981 0.917328
2014.8008 0.920296
2014.8036 0.914277
2014.8063 0.930646
2014.8090 0.921531
2014.8118 0.929037
2014.8145 0.909149
2014.8172 0.922285
2014.8200 0.918152
2014.8227 0.931524
2014.8255 0.906708
2014.8857 0.915312
2014.8884 0.921718
2014.8912 0.914305
2014.8939 0.942585
2014.8966 0.911212
2014.8994 0.917026
2014.9021 0.925201
2014.9049 0.915356
2014.9076 0.925474
2014.9103 0.920807
2014.9131 0.921693
2014.9158 0.913803
2014.9185 0.922559
2014.9213 0.920771
2014.9240 0.922166
2014.9268 0.911479
2014.9295 0.907863
2014.9322 0.913152
2014.9350 0.914414
2014.9377 0.922185
2014.9405 0.915560
2014.9432 0.912874
2014.9459 0.914007
2014.9487 0.908839
2014.9514 0.919474
2014.9541 0.909771
2014.9569 0.916072
2014.9596 0.914878
2014.9624 0.911412
2014.9651 0.929479
2014.9678 0.913986
2014.9706 0.901193
2014.9733 0.923375
2014.9760 0.908563
2014.9788 0.915544
2014.9815 0.920674
2014.9843 0.927826
2014.9870 0.916701
2014.9897 0.912750
2014.9925 0.907150
2014.9952 0.920387
2014.9979 0.906398
2015.0007 0.917547
2015.0034 0.909424
2015.0062 0.905894
2015.0089 0.909675
2015.0116 0.919795
2015.0144 0.915783
2015.0171 0.907526
2015.0198 0.902689
2015.0226 0.923763
2015.0253 0.912648
2015.0281 0.915110
2015.0308 0.913421
2015.0335 0.906214
2015.0363 0.911623
2015.0390 0.911402
2015.0418 0.914715
2015.0445 0.904478
2015.0472 0.908474
2015.0500 0.900125
2015.0527 0.905341
2015.0554 0.918244
2015.0582 0.917941
2015.0609 0.905592
2015.0637 0.911014
2015.0664 0.913324
2015.0691 0.906843
2015.0719 0.910721
2015.0746 0.913751
2015.0773 0.899459
2015.0801 0.906261
2015.0828 0.899912
2015.0856 0.904058
2015.0883 0.899445
2015.0910 0.906325
2015.0938 0.898935
2015.0965 0.898565
2015.0992 0.900370
2015.1020 0.899851
2015.1047 0.900651
2015.1075 0.900627
2015.1102 0.902273
2015.1129 0.906799
2015.1157 0.898882
2015.1184 0.905618
2015.1211 0.894774
2015.1239 0.905890
2015.1266 0.903233
2015.1294 0.896049
2015.1321 0.894669
2015.1348 0.896682
2015.1376 0.894108
2015.1403 0.897994
2015.1431 0.883401
2015.1458 0.899064
2015.1485 0.902423
2015.1513 0.899164
2015.1540 0.895183
2015.1567 0.902957
2015.1595 0.895460
2015.1622 0.908003
2015.1650 0.894991
2015.1677 0.894909
2015.1704 0.893798
2015.1732 0.895670
2015.1759 0.894161
2015.1786 0.892364
2015.1814 0.901480
2015.1841 0.893928
2015.1869 0.898212
2015.1896 0.894043
2015.1923 0.889979
2015.1951 0.910239
2015.1978 0.896443
2015.2005 0.900303
2015.2033 0.893207
2015.2060 0.900152
2015.2088 0.892672
2015.2115 0.888520
2015.2142 0.887753
2015.2170 0.880346
2015.2197 0.892115
2015.2225 0.901230
2015.2252 0.887318
2015.2307 0.880291
2015.2334 0.877198
2015.2361 0.867573
2015.2389 0.884181
2015.2416 0.884455
2015.2444 0.887306
2015.2471 0.877293
2015.2498 0.880884
2015.2526 0.892675
2015.2553 0.890922
2015.2580 0.886013
2015.2608 0.878723
2015.2635 0.886794
2015.2663 0.879957
2015.2690 0.879516
2015.2717 0.887166
2015.2745 0.877065
2015.2772 0.892798
2015.2799 0.875453
2015.2827 0.877435
2015.2854 0.879933
2015.2882 0.879028
2015.2909 0.877359
2015.2936 0.884696
2015.2964 0.877168
2015.2991 0.876830
2015.3018 0.877421
2015.3046 0.873131
2015.3073 0.875919
2015.3101 0.872461
2015.3128 0.870233
2015.3155 0.872670
2015.3183 0.873742
2015.3210 0.877115
2015.3238 0.878977
2015.3265 0.874229
2015.3292 0.868180
2015.3320 0.865867
2015.3347 0.876565
2015.3374 0.872993
2015.3402 0.871885
2015.3429 0.873936
2015.3457 0.872623
2015.3484 0.881631
2015.3511 0.878655
2015.3539 0.870975
2015.3566 0.876330
2015.3593 0.866795
2015.3621 0.880969
2015.3648 0.868416
2015.3676 0.867590
2015.3703 0.877196
2015.3730 0.865496
2015.3758 0.862510
2015.3785 0.867089
2015.3812 0.868909
2015.3840 0.873228
2015.3867 0.867091
2015.3895 0.859996
2015.3922 0.859925
2015.3949 0.864515
2015.3977 0.861852
2015.4004 0.870632
2015.4031 0.863851
2015.4059 0.866663
2015.4086 0.865746
2015.4114 0.871447
2015.4141 0.858452
2015.4168 0.858135
2015.4196 0.869512
2015.4223 0.869718
2015.4251 0.872200
2015.4278 0.875594
2015.4305 0.880154
2015.4333 0.870190
2015.4360 0.868972
2015.4387 0.868809
2015.4415 0.869455
2015.4442 0.863947
2015.4470 0.868664
2015.4497 0.867839
2015.4524 0.860750
2015.4552 0.868557
2015.4579 0.866669
2015.4606 0.866445
2015.4634 0.870196
2015.4661 0.873648
2015.4689 0.870917
2015.4716 0.870745
2015.4743 0.859625
2015.4771 0.864884
2015.4798 0.858356
2015.4825 0.854370
2015.4853 0.845733
2015.4880 0.870201
2015.4908 0.856806
2015.4935 0.872084
2015.4962 0.875409
2015.4990 0.871693
2015.5017 0.861154
2015.5044 0.876170
2015.5072 0.869628
2015.5099 0.876019
2015.5127 0.878354
2015.5154 0.871160
2015.5181 0.866717
2015.5209 0.866050
2015.5236 0.867742
2015.5264 0.875928
2015.5291 0.874789
2015.5318 0.880073
2015.5346 0.863055
2015.5373 0.861713
2015.5400 0.861674
2015.5428 0.874557
2015.5455 0.868937
2015.5483 0.879394
2015.5510 0.871115
2015.5537 0.869433
2015.5565 0.870616
2015.5592 0.874939
2015.5619 0.878010
2015.5647 0.868817
2015.5674 0.879140
2015.5702 0.873042
2015.5729 0.868529
2015.5756 0.870780
2015.5784 0.873959
2015.5811 0.873372
2015.5838 0.891768
2015.5866 0.881271
2015.5893 0.874538
2015.5921 0.873510
2015.5948 0.877267
2015.5975 0.876061
2015.6003 0.870883
2015.6030 0.882065
2015.6057 0.867425
2015.6085 0.878206
2015.6112 0.882859
2015.6140 0.884489
2015.6167 0.880037
2015.6194 0.883195
2015.6222 0.876149
2015.6249 0.886654
2015.6277 0.877444
2015.6304 0.878382
2015.6331 0.893842
2015.6359 0.885673
2015.6386 0.887698
2015.6413 0.887765
2015.6441 0.892433
2015.6468 0.891935
2015.6496 0.887559
2015.6523 0.887752
2015.6550 0.882634
2015.6578 0.901601
2015.6605 0.886011
2015.6632 0.894752
2015.6660 0.888914
2015.6687 0.889653
2015.6715 0.895695
2015.6742 0.901239
2015.6769 0.896594
2015.6797 0.900012
2015.6824 0.905926
2015.6851 0.895607
2015.6879 0.894309
2015.6906 0.897362
2015.6934 0.907047
2015.6961 0.897146
2015.6988 0.900742
2015.7016 0.902963
2015.7043 0.898688
2015.7070 0.896062
2015.7098 0.898080
2015.7125 0.904640
2015.7153 0.902587
2015.7180 0.916480
2015.7207 0.905992
2015.7235 0.917069
2015.7262 0.920834
2015.7290 0.922229
2015.7317 0.919289
2015.7344 0.915561
2015.7372 0.920309
2015.7399 0.914664
2015.7426 0.920264
2015.7454 0.927976
2015.7481 0.926294
2015.7509 0.926562
2015.7536 0.928641
2015.7563 0.929392
2015.7591 0.928018
2015.7618 0.926947
2015.7645 0.937728
2015.7673 0.943773
2015.7700 0.931352
2015.7728 0.931932
2015.7755 0.924347
2015.7782 0.925433
2015.7810 0.930082
2015.7837 0.930711
2015.7864 0.944692
2015.7892 0.937467
2015.7919 0.932001
2015.7947 0.936947
2015.7974 0.939206
2015.8001 0.938350
2015.8029 0.919743
2015.8056 0.946874
2015.8084 0.926256
2015.8111 0.953519
2015.8138 0.951293
2015.8166 0.953916
2015.8193 0.940700
2015.8220 0.929291
2015.8248 0.933875
2015.8275 0.939152
2015.8303 0.943888
2015.8330 0.939802
2015.8357 0.949008
2015.8385 0.939371
2015.8412 0.929489
2015.8439 0.940993
2015.8467 0.947991
2015.8494 0.940171
2015.8522 0.939666
2015.8549 0.938060
2015.8576 0.938414
2015.8604 0.946701
2015.8631 0.944333
2015.8658 0.932358
2015.8686 0.926235
2015.8713 0.934715
2015.8741 0.945591
2015.8768 0.945358
2015.8795 0.947697
2015.8823 0.940229
2015.8850 0.938846
2015.8877 0.943334
2015.8905 0.938923
2015.8932 0.942529
2015.8960 0.937062
2015.8987 0.926046
2015.9014 0.943051
2015.9042 0.938717
2015.9069 0.936798
2015.9097 0.935416
2015.9124 0.940889
2015.9151 0.932179
2015.9179 0.932705
2015.9206 0.937398
2015.9233 0.944174
2015.9261 0.944376
2015.9288 0.931827
2015.9316 0.943844
2015.9343 0.932414
2015.9370 0.934375
2015.9398 0.932146
2015.9425 0.936521
2015.9452 0.953728
2015.9480 0.941844
2015.9507 0.947973
2015.9535 0.957119
2015.9562 0.937312
2015.9589 0.931387
2015.9617 0.938867
2015.9644 0.948005
2015.9671 0.928095
2015.9699 0.935317
2015.9726 0.942839
2015.9754 0.939672
2015.9781 0.931959
2015.9808 0.936966
2015.9836 0.943967
2015.9863 0.950145
2015.9890 0.938786
2015.9918 0.938625
2015.9945 0.931644
2015.9973 0.937558
2016.0000 0.933594
2016.0027 0.941374
2016.0055 0.932460
2016.0082 0.934827
2016.0110 0.925002
2016.0137 0.944282
2016.0164 0.938354
2016.0192 0.937422
2016.0219 0.933382
2016.0246 0.938466
2016.0274 0.934966
2016.0301 0.932081
2016.0329 0.926293
2016.0356 0.932254
2016.0383 0.934525
2016.0411 0.937922
2016.0438 0.942366
2016.0465 0.937319
2016.0493 0.914624
2016.0520 0.939517
2016.0548 0.941630
2016.0575 0.944545
2016.1478 0.927272
2016.1506 0.929895
2016.1533 0.931609
2016.1561 0.922855
2016.1588 0.937574
2016.1615 0.926723
2016.1643 0.929220
2016.1670 0.926656
2016.1697 0.916962
2016.1725 0.922327
2016.1752 0.925798
2016.1780 0.918027
2016.1807 0.917669
2016.1834 0.922072
2016.1862 0.919893
2016.1889 0.918013
2016.1916 0.918179
2016.1944 0.929856
2016.1971 0.917683
2016.1999 0.920281
2016.2026 0.915352
2016.2053 0.916645
2016.2081 0.920988
2016.2108 0.923835
2016.2136 0.916902
2016.2163 0.926718
2016.2190 0.914231
2016.2218 0.919876
2016.2245 0.918298
2016.2272 0.918177
2016.2300 0.913200
2016.2327 0.916866
2016.2355 0.896159
2016.2382 0.901393
2016.2409 0.912311
2016.2464 0.931825
2016.2491 0.900769
2016.2519 0.907009
2016.2546 0.901470
2016.2574 0.910388
2016.2601 0.899696
2016.2628 0.906679
2016.2656 0.908094
2016.2683 0.909544
2016.2710 0.908764
2016.2738 0.909734
2016.2765 0.914445
2016.2793 0.919460
2016.2820 0.909319
2016.2847 0.903562
2016.2875 0.909680
2016.2902 0.911789
2016.2930 0.908790
2016.2957 0.910023
2016.2984 0.906732
2016.3012 0.906471
2016.3039 0.903669
2016.3066 0.920839
2016.3094 0.917495
2016.3121 0.911053
2016.3149 0.900827
2016.3176 0.901104
2016.3203 0.905328
2016.3231 0.902759
2016.3258 0.895004
2016.3285 0.894872
2016.3313 0.891116
2016.3340 0.889114
2016.3368 0.897224
2016.3395 0.903484
2016.3422 0.896799
2016.3450 0.902574
2016.3477 0.912672
2016.3504 0.909504
2016.3532 0.905161
2016.3559 0.896318
2016.3587 0.900640
2016.3614 0.893886
2016.3641 0.889593
2016.3669 0.899025
2016.3696 0.887645
2016.3723 0.905135
2016.3751 0.901424
2016.3778 0.896201
2016.3806 0.900370
2016.3833 0.903457
2016.3860 0.898147
2016.3888 0.910329
2016.3915 0.896486
2016.3943 0.891777
2016.3970 0.896925
2016.3997 0.887359
2016.4025 0.882225
2016.4052 0.895000
2016.4079 0.897094
2016.4107 0.905554
2016.4134 0.892600
2016.4162 0.885987
2016.4189 0.887396
2016.4216 0.889340
2016.4244 0.892916
2016.4271 0.889137
2016.4298 0.897178
2016.4326 0.894301
2016.4353 0.882174
2016.4381 0.891107
2016.4408 0.877517
2016.4435 0.894243
2016.4463 0.887119
2016.4490 0.880069
2016.4517 0.881706
2016.4545 0.891619
2016.4572 0.878065
2016.4600 0.890961
2016.4627 0.893569
2016.4654 0.881953
2016.4682 0.894564
2016.4709 0.903135
2016.4736 0.886018
2016.4764 0.882501
2016.4791 0.899657
2016.4819 0.890226
2016.4846 0.895665
2016.4873 0.884631
2016.4901 0.895301
2016.4928 0.888751
2016.4956 0.888360
2016.4983 0.894546
2016.5010 0.892955
2016.5038 0.890354
2016.5065 0.894572
2016.5092 0.891767
2016.5120 0.899448
2016.5147 0.882009
2016.5175 0.901395
2016.5202 0.889186
2016.5229 0.894509
2016.5257 0.894440
2016.5311 0.892020
2016.5339 0.891285
2016.5366 0.900660
2016.5394 0.898266
2016.5421 0.894705
2016.5448 0.895554
2016.5476 0.901027
2016.5503 0.893817
2016.5530 0.882098
2016.5558 0.897771
2016.5585 0.896261
2016.5613 0.890224
2016.5640 0.900225
2016.5667 0.892006
2016.5695 0.904596
2016.5722 0.890477
2016.5749 0.898642
2016.5777 0.888554
2016.5804 0.893392
2016.5832 0.895423
2016.5859 0.899235
2016.5886 0.891123
2016.5914 0.894981
2016.5941 0.916335
2016.5969 0.896781
2016.5996 0.891141
2016.6023 0.898499
2016.6051 0.895987
2016.6078 0.897187
2016.6105 0.902481
2016.6133 0.901550
2016.6160 0.897370
2016.6188 0.908994
2016.6215 0.914080
2016.6242 0.901826
2016.6270 0.903705
2016.6297 0.907266
2016.6324 0.909783
2016.6352 0.907449
2016.6379 0.904853
2016.6407 0.897196
2016.6434 0.908365
2016.6461 0.911728
2016.6489 0.912335
2016.6516 0.924008
2016.6543 0.921260
2016.6571 0.906466
2016.6598 0.902188
2016.6626 0.918308
2016.6653 0.913718
2016.6680 0.894025
2016.6708 0.908091
2016.6735 0.903969
2016.6762 0.913153
2016.6790 0.917700
2016.6817 0.895485
2016.6845 0.918673
2016.6872 0.915714
2016.6927 0.915839
2016.6954 0.915885
2016.6982 0.922792
2016.7009 0.916913
2016.7036 0.915214
2016.7064 0.908675
2016.7091 0.929055
2016.7118 0.937427
2016.7146 0.919331
2016.7173 0.927022
2016.7201 0.904855
2016.7337 0.921035
2016.7365 0.927744
2016.7392 0.930603
2016.7420 0.933025
2016.7447 0.931098
2016.7474 0.935058
2016.7502 0.932341
2016.7529 0.930502
2016.7556 0.937756
2016.7584 0.934716
2016.7611 0.935124
2016.7639 0.929704
2016.7666 0.940315
2016.7693 0.938311
2016.7721 0.934786
2016.7748 0.941236
2016.7775 0.936998
2016.7803 0.951420
2016.7830 0.944477
2016.7858 0.930490
2016.7885 0.939382
2016.7912 0.945324
2016.7940 0.937891
2016.7967 0.938051
2016.7995 0.941242
2016.8022 0.936034
2016.8049 0.937936
2016.8077 0.934529
2016.8104 0.945190
2016.8131 0.931368
2016.8159 0.939590
2016.8186 0.943882
2016.8214 0.941187
2016.8241 0.940581
2016.8268 0.936723
2016.8296 0.922064
2016.8323 0.933716
2016.8350 0.945517
2016.8378 0.938950
2016.8405 0.945806
2016.8433 0.928272
2016.8460 0.927327
2016.8487 0.942874
2016.8515 0.926557
2016.8542 0.913646
2016.8597 0.935338
2016.8624 0.934103
2016.8652 0.935790
2016.8679 0.923051
2016.8706 0.926782
2016.8734 0.939187
2016.8761 0.932445
2016.8789 0.935493
2016.8816 0.933940
2018.1903 0.881597
2018.1930 0.889255
2018.2177 0.892007
2018.2204 0.882291
2018.2231 0.883858
2018.2259 0.881599
2018.2313 0.894076
2018.2341 0.872996
2018.2368 0.882967
2018.2396 0.888090
2018.2423 0.890728
2018.2478 0.889002
2018.2505 0.881866
2018.2533 0.880128
2018.2560 0.896367
2018.2587 0.877847
2018.2615 0.884570
2018.2642 0.888973
2018.2669 0.873037
2018.2697 0.884228
2018.2724 0.890631
2018.2752 0.883199
2018.2779 0.887827
2018.2806 0.883883
2018.2834 0.876060
2018.2861 0.889675
2018.2888 0.871073
2018.2916 0.870952
2018.2971 0.891338
2018.2998 0.885599
2018.3025 0.868224
2018.3053 0.874645
2018.3080 0.878321
2018.3107 0.867861
2018.3162 0.878573
2018.3190 0.888889
2018.3217 0.879803
2018.3244 0.877910
2018.3272 0.867525
2018.3299 0.872394
2018.3326 0.880701
2018.3354 0.876140
2018.3381 0.876568
2018.3409 0.868722
2018.3436 0.871443
2018.3463 0.869418
2018.3491 0.872673
2018.3518 0.863875
2018.3546 0.865931
2018.3573 0.873959
2018.3600 0.856050
2018.3628 0.872444
2018.3655 0.869503
2018.3682 0.864814
2018.3710 0.861372
2018.3737 0.858498
2018.3765 0.872951
2018.3792 0.860592
2018.3819 0.871030
2018.3847 0.869242
2018.3874 0.855164
2018.3901 0.859186
2018.3929 0.857461
2018.3956 0.869183
2018.3984 0.864491
2018.4011 0.856279
2018.4230 0.860924
2018.4257 0.881039
2018.4285 0.862002
2018.4312 0.861076
2018.4339 0.854281
2018.4367 0.855476
2018.4394 0.866992
2018.4422 0.859458
2018.4449 0.856849
2018.4476 0.855516
2018.4504 0.858321
2018.4531 0.859514
2018.4559 0.859120
2018.4586 0.851119
2018.4613 0.855779
2018.4641 0.856960
2018.4668 0.854833
2018.4695 0.863325
2018.4723 0.857363
2018.4750 0.876332
2018.4778 0.865001
2018.4805 0.855769
2018.4832 0.865103
2018.4860 0.855222
2018.4887 0.857244
2018.4914 0.858763
2018.4942 0.860492
2018.4969 0.862929
2018.4997 0.861115
2018.5024 0.866814
2018.5051 0.858386
2018.5079 0.861483
2018.5106 0.866419
2018.5133 0.862161
2018.5161 0.867189
2018.5188 0.860919
2018.5216 0.864665
2018.5243 0.855705
2018.5270 0.857366
2018.5298 0.859033
2018.5325 0.862540
2018.5352 0.862471
2018.5380 0.862206
2018.5407 0.861664
2018.5435 0.862362
2018.5462 0.872414
2018.5489 0.862916
2018.5517 0.863259
2018.5544 0.860469
2018.5572 0.862720
2018.5599 0.871536
